"FID","Plot","Row","Column","Date","Species","Seedlot","TreeID","Height","Diameter","Condition","Dmg.Agent","Dmg.Severity","Comments"
"FID6",2,5,6,2021-11-13,"Sx","B",30,52.1712391488254,40.4626400556881,"Fair",NA,NA,NA
"FID6",2,6,6,2021-11-13,"Sx","B",31,48.1526828594506,49.4730511722155,"Good",NA,NA,NA
"FID6",2,6,5,2021-11-13,"Sx","B",32,67.2529937457293,43.195460407529,"Good",NA,NA,NA
"FID6",2,6,4,2021-11-13,"Sx","B",33,25.9656386487186,34.1736888678279,"Good",NA,NA,NA
"FID6",2,6,3,2021-11-13,"Sx","B",34,33.4969985727221,45.6599795476068,"Good",NA,NA,NA
"FID6",2,6,2,2021-11-13,"Sx","B",35,25.9447480794042,15.8733770558611,"Good",NA,NA,NA
"FID6",2,6,1,2021-11-13,"Sx","B",36,47.5725895129144,11.6711293465924,"Fair",NA,NA,NA
"FID6",3,1,1,2021-11-13,"Sx","C",1,41.8644336909056,29.8342808841262,"Good",NA,NA,NA
"FID6",3,1,2,2021-11-13,"Sx","C",2,70.3130395095795,65.9825563607737,"Poor",NA,NA,NA
"FID6",3,1,3,2021-11-13,"Sx","C",3,32.8984466828406,42.8877181441057,"Good",NA,NA,NA
"FID6",3,1,4,2021-11-13,"Sx","C",4,88.5892730243504,48.808163611684,"Fair",NA,NA,NA
"FID6",3,1,5,2021-11-13,"Sx","C",5,45.1183182746172,12.8294876394793,"Good",NA,NA,NA
"FID6",3,1,6,2021-11-13,"Sx","C",6,34.3048598114401,62.5771858904045,"Moribund",NA,NA,NA
"FID6",3,2,6,2021-11-13,"Sx","C",7,63.7434329688549,43.7498288073111,"Good",NA,NA,NA
"FID6",3,2,5,2021-11-13,"Sx","C",8,34.3165664803237,58.6900373816025,"Good",NA,NA,NA
"FID6",3,2,4,2021-11-13,"Sx","C",9,27.4680089447647,22.2091663856991,"Good",NA,NA,NA
"FID6",3,2,3,2021-11-13,"Sx","C",10,NA,NA,"Missing",NA,NA,NA
"FID6",3,2,2,2021-11-13,"Sx","C",11,82.3837312627584,24.8253753099125,"Good",NA,NA,NA
"FID6",3,2,1,2021-11-13,"Sx","C",12,62.7332385219634,60.6340474013705,"Good",NA,NA,NA
"FID6",3,3,1,2021-11-13,"Sx","C",13,84.7155554015189,21.1166342003271,"Fair",NA,NA,NA
"FID6",3,3,2,2021-11-13,"Sx","C",14,87.0330157410353,52.3244813703932,"Good",NA,NA,NA
"FID6",3,3,3,2021-11-13,"Sx","C",15,38.1146309729666,52.1625891241711,"Good",NA,NA,NA
"FID6",3,3,4,2021-11-13,"Sx","C",16,51.7021790295839,30.7809366909787,"Good",NA,NA,NA
"FID6",3,3,5,2021-11-13,"Sx","C",17,20.0845534522086,13.9626645543613,"Good",NA,NA,NA
"FID6",3,3,6,2021-11-13,"Sx","C",18,39.8180333040655,16.6746690531727,"Good",NA,NA,NA
"FID6",3,4,6,2021-11-13,"Sx","C",19,20.0493412613869,12.9555745804682,"Dead",NA,NA,NA
"FID6",3,4,5,2021-11-13,"Sx","C",20,76.3940849136561,23.1941142533906,"Good",NA,NA,NA
"FID6",3,4,4,2021-11-13,"Sx","C",21,23.7000491470098,13.8065973077901,"Good",NA,NA,NA
"FID6",3,4,3,2021-11-13,"Sx","C",22,35.9780734777451,27.317436628975,"Fair",NA,NA,NA
"FID6",3,4,2,2021-11-13,"Sx","C",23,73.6532139759511,44.0197613025084,"Good",NA,NA,NA
"FID6",3,4,1,2021-11-13,"Sx","C",24,NA,NA,"Missing",NA,NA,NA
"FID6",3,5,1,2021-11-13,"Sx","C",25,24.8203726150095,38.0593279129826,"Moribund",NA,NA,NA
"FID6",3,5,2,2021-11-13,"Sx","C",26,53.5461802762002,36.7058409440797,"Moribund",NA,NA,NA
"FID6",3,5,3,2021-11-13,"Sx","C",27,80.9900939483196,18.661627196474,"Good",NA,NA,NA
"FID6",3,5,4,2021-11-13,"Sx","C",28,19.5569342896342,41.7683453562204,"Good",NA,NA,NA
"FID6",3,5,5,2021-11-13,"Sx","C",29,19.0417575091124,12.8079645365942,"Good",NA,NA,NA
"FID6",3,5,6,2021-11-13,"Sx","C",30,75.2899850886315,27.4976388232317,"Good",NA,NA,NA
"FID6",3,6,6,2021-11-13,"Sx","C",31,69.9403435662389,49.9632131126709,"Good",NA,NA,NA
"FID6",3,6,5,2021-11-13,"Sx","C",32,23.771458754316,60.2263998764101,"Good",NA,NA,NA
"FID6",3,6,4,2021-11-13,"Sx","C",33,78.5550340488553,19.4402992457617,"Good",NA,NA,NA
"FID6",3,6,3,2021-11-13,"Sx","C",34,66.5077282916754,55.789426634321,"Dead",NA,NA,NA
"FID6",3,6,2,2021-11-13,"Sx","C",35,71.9843562338501,57.5589577644132,"Good",NA,NA,NA
"FID6",3,6,1,2021-11-13,"Sx","C",36,28.8507697172463,46.484350707382,"Fair",NA,NA,NA
"FID6",4,1,1,2021-11-13,"Pli","A",1,70.8646939639002,51.9582326542586,"Good",NA,NA,NA
"FID6",4,1,2,2021-11-13,"Pli","A",2,47.0825813580304,49.1538824106101,"Good",NA,NA,NA
"FID6",4,1,3,2021-11-13,"Pli","A",3,77.7734566479921,27.4264599394519,"Good",NA,NA,NA
"FID6",4,1,4,2021-11-13,"Pli","A",4,58.4649239312857,20.5220096360426,"Good",NA,NA,NA
"FID6",4,1,5,2021-11-13,"Pli","A",5,69.2878359910101,23.1931009017862,"Good",NA,NA,NA
"FID6",4,1,6,2021-11-13,"Pli","A",6,22.8874792736024,50.1028097553644,"Dead",NA,NA,NA
"FID6",4,2,6,2021-11-13,"Pli","A",7,84.7592363823205,36.61680120253,"Good",NA,NA,NA
"FID6",4,2,5,2021-11-13,"Pli","A",8,20.2732479628175,16.7527495059185,"Fair",NA,NA,NA
"FID6",4,2,4,2021-11-13,"Pli","A",9,85.3022372424603,47.239166601561,"Good",NA,NA,NA
"FID6",4,2,3,2021-11-13,"Pli","A",10,31.6524818558246,21.557145786006,"Moribund",NA,NA,NA
"FID6",4,2,2,2021-11-13,"Pli","A",11,82.2272718921304,58.2608292105142,"Good",NA,NA,NA
"FID6",4,2,1,2021-11-13,"Pli","A",12,82.5895606130362,63.2833579266444,"Good",NA,NA,NA
"FID6",4,3,1,2021-11-13,"Pli","A",13,89.4378568679094,39.7728865051176,"Dead",NA,NA,NA
"FID6",4,3,2,2021-11-13,"Pli","A",14,31.8621662445366,65.858615799807,"Fair",NA,NA,NA
"FID6",4,3,3,2021-11-13,"Pli","A",15,40.0899606496096,62.7821286970284,"Good",NA,NA,NA
"FID6",4,3,4,2021-11-13,"Pli","A",16,84.3699298873544,31.9593346272595,"Good",NA,NA,NA
"FID6",4,3,5,2021-11-13,"Pli","A",17,21.7040612474084,51.3198566948995,"Good",NA,NA,NA
"FID6",4,3,6,2021-11-13,"Pli","A",18,23.7028996311128,55.1280344829429,"Good",NA,NA,NA
"FID6",4,4,6,2021-11-13,"Pli","A",19,48.4923271480948,44.000929760281,"Good",NA,NA,NA
"FID6",4,4,5,2021-11-13,"Pli","A",20,62.0337007921189,33.1722652036697,"Good",NA,NA,NA
"FID6",4,4,4,2021-11-13,"Pli","A",21,25.2723245155066,9.47241330216639,"Good",NA,NA,NA
"FID6",4,4,3,2021-11-13,"Pli","A",22,58.5439073760062,59.156203241786,"Good",NA,NA,NA
"FID6",4,4,2,2021-11-13,"Pli","A",23,66.8318474013358,61.4187506977469,"Good",NA,NA,NA
"FID6",4,4,1,2021-11-13,"Pli","A",24,34.5727665591985,29.749663277762,"Good",NA,NA,NA
"FID6",4,5,1,2021-11-13,"Pli","A",25,52.2223670650274,11.7817917568609,"Good",NA,NA,NA
"FID6",4,5,2,2021-11-13,"Pli","A",26,24.9913024362177,57.367545471061,"Good",NA,NA,NA
"FID6",4,5,3,2021-11-13,"Pli","A",27,30.219827670604,49.9027589582838,"Good",NA,NA,NA
"FID6",4,5,4,2021-11-13,"Pli","A",28,46.329394955188,66.1240435729269,"Good",NA,NA,NA
"FID6",4,5,5,2021-11-13,"Pli","A",29,36.8383985236287,63.4902901679743,"Good",NA,NA,NA
"FID6",4,5,6,2021-11-13,"Pli","A",30,75.4814390223473,32.3479398980271,"Good",NA,NA,NA
"FID6",4,6,6,2021-11-13,"Pli","A",31,51.373766457662,64.2045050712768,"Good",NA,NA,NA
"FID6",4,6,5,2021-11-13,"Pli","A",32,40.189842576161,54.3457489274442,"Fair",NA,NA,NA
"FID6",4,6,4,2021-11-13,"Pli","A",33,33.6101698894054,64.8095939112827,"Good",NA,NA,NA
"FID6",4,6,3,2021-11-13,"Pli","A",34,21.0990287214518,10.944742533844,"Good",NA,NA,NA
"FID6",4,6,2,2021-11-13,"Pli","A",35,19.9199905581772,14.0610307352617,"Good",NA,NA,NA
"FID6",4,6,1,2021-11-13,"Pli","A",36,48.0022206231952,21.4122349405661,"Fair",NA,NA,NA
"FID6",5,1,1,2021-11-13,"Pli","B",1,31.378598978743,38.5748182174284,"Good",NA,NA,NA
"FID6",5,1,2,2021-11-13,"Pli","B",2,55.5178104825318,45.7194547066465,"Good",NA,NA,NA
"FID6",5,1,3,2021-11-13,"Pli","B",3,78.551029343158,49.1051259641536,"Good",NA,NA,NA
"FID6",5,1,4,2021-11-13,"Pli","B",4,NA,NA,"Missing",NA,NA,NA
"FID6",5,1,5,2021-11-13,"Pli","B",5,NA,NA,"Missing",NA,NA,NA
"FID6",5,1,6,2021-11-13,"Pli","B",6,38.7712258491665,60.189347759122,"Fair",NA,NA,NA
"FID6",5,2,6,2021-11-13,"Pli","B",7,56.3056288640946,16.0043095340952,"Good",NA,NA,NA
"FID6",5,2,5,2021-11-13,"Pli","B",8,55.6004462577403,55.0504031754099,"Good",NA,NA,NA
"FID6",5,2,4,2021-11-13,"Pli","B",9,68.8652849067003,20.7214161399752,"Good",NA,NA,NA
"FID6",5,2,3,2021-11-13,"Pli","B",10,65.5397445894778,13.8526507918723,"Good",NA,NA,NA
"FID6",5,2,2,2021-11-13,"Pli","B",11,89.1132478360087,55.2334395204671,"Fair",NA,NA,NA
"FID6",5,2,1,2021-11-13,"Pli","B",12,78.6849015131593,32.909758921247,"Good",NA,NA,NA
"FID6",5,3,1,2021-11-13,"Pli","B",13,28.3391555473208,39.0687563514803,"Good",NA,NA,NA
"FID6",5,3,2,2021-11-13,"Pli","B",14,31.8574371915311,28.760427554138,"Good",NA,NA,NA
"FID6",5,3,3,2021-11-13,"Pli","B",15,71.8466743044555,58.1646695502568,"Good",NA,NA,NA
"FID6",5,3,4,2021-11-13,"Pli","B",16,22.4166961368173,18.9588932329789,"Good",NA,NA,NA
"FID6",5,3,5,2021-11-13,"Pli","B",17,89.9265342280269,58.861611855682,"Good",NA,NA,NA
"FID6",5,3,6,2021-11-13,"Pli","B",18,40.8495951164514,39.3155995875131,"Good",NA,NA,NA
"FID6",5,4,6,2021-11-13,"Pli","B",19,29.3003755062819,19.3104782288428,"Good",NA,NA,NA
"FID6",5,4,5,2021-11-13,"Pli","B",20,76.2848009895533,35.445690309396,"Dead",NA,NA,NA
"FID6",5,4,4,2021-11-13,"Pli","B",21,64.4735025689006,8.53205802896991,"Good",NA,NA,NA
"FID6",5,4,3,2021-11-13,"Pli","B",22,NA,NA,"Missing",NA,NA,NA
"FID6",5,4,2,2021-11-13,"Pli","B",23,61.5661021415144,63.488095323788,"Fair",NA,NA,NA
"FID6",5,4,1,2021-11-13,"Pli","B",24,69.8213524427265,52.9432903630659,"Dead",NA,NA,NA
"FID6",5,5,1,2021-11-13,"Pli","B",25,22.3716411273926,54.2003803236876,"Poor",NA,NA,NA
"FID6",5,5,2,2021-11-13,"Pli","B",26,88.2524182163179,51.0420250766911,"Good",NA,NA,NA
"FID6",5,5,3,2021-11-13,"Pli","B",27,61.8686844706535,60.3081822467502,"Good",NA,NA,NA
"FID6",5,5,4,2021-11-13,"Pli","B",28,65.2368136737496,65.3504101482686,"Fair",NA,NA,NA
"FID6",5,5,5,2021-11-13,"Pli","B",29,52.8670019041747,27.7685636661481,"Good",NA,NA,NA
"FID6",5,5,6,2021-11-13,"Pli","B",30,60.3305907379836,65.0730076741893,"Good",NA,NA,NA
"FID6",5,6,6,2021-11-13,"Pli","B",31,56.4691108446568,16.3525271497201,"Dead",NA,NA,NA
"FID6",5,6,5,2021-11-13,"Pli","B",32,32.2986331656575,19.6502903203946,"Good",NA,NA,NA
"FID6",5,6,4,2021-11-13,"Pli","B",33,88.0705898087472,44.3528109535109,"Dead",NA,NA,NA
"FID6",5,6,3,2021-11-13,"Pli","B",34,79.9453319460154,8.26060130284168,"Poor",NA,NA,NA
"FID6",5,6,2,2021-11-13,"Pli","B",35,26.039223946631,47.4473892974202,"Good",NA,NA,NA
"FID6",5,6,1,2021-11-13,"Pli","B",36,40.5892755836248,62.3889367354568,"Poor",NA,NA,NA
"FID6",6,1,1,2021-11-13,"Pli","C",1,36.8769100662321,28.1011268072762,"Good",NA,NA,NA
"FID6",6,1,2,2021-11-13,"Pli","C",2,58.0434550177306,37.8563276841305,"Good",NA,NA,NA
"FID6",6,1,3,2021-11-13,"Pli","C",3,62.3847860265523,29.4563286218327,"Good",NA,NA,NA
"FID6",6,1,4,2021-11-13,"Pli","C",4,76.4516382459551,55.2937732425053,"Good",NA,NA,NA
"FID6",6,1,5,2021-11-13,"Pli","C",5,45.7963370606303,10.339998135576,"Good",NA,NA,NA
"FID6",6,1,6,2021-11-13,"Pli","C",6,84.6917686332017,64.1518330555409,"Dead",NA,NA,NA
"FID6",6,2,6,2021-11-13,"Pli","C",7,56.8860777541995,39.9160514867399,"Fair",NA,NA,NA
"FID6",6,2,5,2021-11-13,"Pli","C",8,50.7483004443347,55.6152233364992,"Dead",NA,NA,NA
"FID6",6,2,4,2021-11-13,"Pli","C",9,NA,NA,"Missing",NA,NA,NA
"FID6",6,2,3,2021-11-13,"Pli","C",10,45.0381227899343,20.0256228528451,"Good",NA,NA,NA
"FID6",6,2,2,2021-11-13,"Pli","C",11,19.9486012794077,9.90681974939071,"Moribund",NA,NA,NA
"FID6",6,2,1,2021-11-13,"Pli","C",12,37.0488884132355,24.5190351416823,"Good",NA,NA,NA
"FID6",6,3,1,2021-11-13,"Pli","C",13,NA,NA,"Missing",NA,NA,NA
"FID6",6,3,2,2021-11-13,"Pli","C",14,50.8268652800471,40.1460068572778,"Fair",NA,NA,NA
"FID6",6,3,3,2021-11-13,"Pli","C",15,87.3174764793366,10.0491686291061,"Good",NA,NA,NA
"FID6",6,3,4,2021-11-13,"Pli","C",16,68.5472528859973,55.6473681274801,"Fair",NA,NA,NA
"FID6",6,3,5,2021-11-13,"Pli","C",17,46.233582040295,35.9497642673086,"Good",NA,NA,NA
"FID6",6,3,6,2021-11-13,"Pli","C",18,34.0777719095349,42.1040760590695,"Good",NA,NA,NA
"FID6",6,4,6,2021-11-13,"Pli","C",19,69.1716606002301,56.1989814054687,"Good",NA,NA,NA
"FID6",6,4,5,2021-11-13,"Pli","C",20,29.7067242208868,22.7374242774677,"Good",NA,NA,NA
"FID6",6,4,4,2021-11-13,"Pli","C",21,47.8489307854325,14.6929208899383,"Good",NA,NA,NA
"FID6",6,4,3,2021-11-13,"Pli","C",22,74.6428430210799,53.2938884098548,"Good",NA,NA,NA
"FID6",6,4,2,2021-11-13,"Pli","C",23,85.6146235987544,32.4967287008185,"Good",NA,NA,NA
"FID6",6,4,1,2021-11-13,"Pli","C",24,29.1992539800704,66.311778455507,"Moribund",NA,NA,NA
"FID6",6,5,1,2021-11-13,"Pli","C",25,75.1495745815337,56.2235553879291,"Fair",NA,NA,NA
"FID6",6,5,2,2021-11-13,"Pli","C",26,24.4029160514474,56.0740235778503,"Poor",NA,NA,NA
"FID6",6,5,3,2021-11-13,"Pli","C",27,37.1642533410341,57.1415162060875,"Fair",NA,NA,NA
"FID6",6,5,4,2021-11-13,"Pli","C",28,65.000694103539,60.5451634100173,"Good",NA,NA,NA
"FID6",6,5,5,2021-11-13,"Pli","C",29,72.8995263855904,10.5801717108116,"Fair",NA,NA,NA
"FID6",6,5,6,2021-11-13,"Pli","C",30,33.8745636139065,51.197526908014,"Good",NA,NA,NA
"FID6",6,6,6,2021-11-13,"Pli","C",31,24.1330259777606,31.5035422411747,"Good",NA,NA,NA
"FID6",6,6,5,2021-11-13,"Pli","C",32,NA,NA,"Missing",NA,NA,NA
"FID6",6,6,4,2021-11-13,"Pli","C",33,82.3776561431587,58.8610890388954,"Good",NA,NA,NA
"FID6",6,6,3,2021-11-13,"Pli","C",34,58.688000774011,23.5620566464495,"Good",NA,NA,NA
"FID6",6,6,2,2021-11-13,"Pli","C",35,32.5281485505402,50.1296915963758,"Good",NA,NA,NA
"FID6",6,6,1,2021-11-13,"Pli","C",36,88.6123939845711,42.0325106983073,"Good",NA,NA,NA
"FID6",7,1,1,2021-11-13,"Fdi","A",1,35.5425838194788,59.1944015887566,"Good",NA,NA,NA
"FID6",7,1,2,2021-11-13,"Fdi","A",2,55.5520099382848,65.1681901661213,"Good",NA,NA,NA
"FID6",7,1,3,2021-11-13,"Fdi","A",3,76.3434340115637,31.7698688129894,"Poor",NA,NA,NA
"FID6",7,1,4,2021-11-13,"Fdi","A",4,77.6558688227087,33.1660631506238,"Moribund",NA,NA,NA
"FID6",7,1,5,2021-11-13,"Fdi","A",5,41.2117632552981,30.6537277523894,"Good",NA,NA,NA
"FID6",7,1,6,2021-11-13,"Fdi","A",6,59.3899132814258,51.4345850534737,"Good",NA,NA,NA
"FID6",7,2,6,2021-11-13,"Fdi","A",7,51.8475059252232,62.6634073611349,"Good",NA,NA,NA
"FID6",7,2,5,2021-11-13,"Fdi","A",8,53.7004369832575,53.4917771667242,"Good",NA,NA,NA
"FID6",7,2,4,2021-11-13,"Fdi","A",9,38.4967575464398,55.1380887913983,"Good",NA,NA,NA
"FID6",7,2,3,2021-11-13,"Fdi","A",10,40.3952490091324,23.1496989761945,"Good",NA,NA,NA
"FID6",7,2,2,2021-11-13,"Fdi","A",11,66.8156049828976,22.358417741023,"Poor",NA,NA,NA
"FID6",7,2,1,2021-11-13,"Fdi","A",12,53.0915259495378,43.9203392127529,"Dead",NA,NA,NA
"FID6",7,3,1,2021-11-13,"Fdi","A",13,84.6144611667842,37.3724691621028,"Good",NA,NA,NA
"FID6",7,3,2,2021-11-13,"Fdi","A",14,NA,NA,"Missing",NA,NA,NA
"FID6",7,3,3,2021-11-13,"Fdi","A",15,49.6034583337605,11.6302871888038,"Good",NA,NA,NA
"FID6",7,3,4,2021-11-13,"Fdi","A",16,85.8536275494844,58.6554686543532,"Fair",NA,NA,NA
"FID6",7,3,5,2021-11-13,"Fdi","A",17,85.5046003572643,37.5073552061804,"Good",NA,NA,NA
"FID6",7,3,6,2021-11-13,"Fdi","A",18,22.0923384446651,28.0972653892823,"Good",NA,NA,NA
"FID6",7,4,6,2021-11-13,"Fdi","A",19,35.7386878486723,39.428174450295,"Good",NA,NA,NA
"FID6",7,4,5,2021-11-13,"Fdi","A",20,NA,NA,"Missing",NA,NA,NA
"FID6",7,4,4,2021-11-13,"Fdi","A",21,32.9796800147742,12.5836648433469,"Good",NA,NA,NA
"FID6",7,4,3,2021-11-13,"Fdi","A",22,NA,NA,"Missing",NA,NA,NA
"FID6",7,4,2,2021-11-13,"Fdi","A",23,52.3363550473005,28.9892092209775,"Fair",NA,NA,NA
"FID6",7,4,1,2021-11-13,"Fdi","A",24,47.9224941898137,32.5358662332874,"Good",NA,NA,NA
"FID6",7,5,1,2021-11-13,"Fdi","A",25,56.5571773722768,40.587617870653,"Poor",NA,NA,NA
"FID6",7,5,2,2021-11-13,"Fdi","A",26,19.7639297302812,52.0360810752027,"Good",NA,NA,NA
"FID6",7,5,3,2021-11-13,"Fdi","A",27,56.4298510830849,52.0127366923261,"Good",NA,NA,NA
"FID6",7,5,4,2021-11-13,"Fdi","A",28,89.830432003364,49.1790542688686,"Good",NA,NA,NA
"FID6",7,5,5,2021-11-13,"Fdi","A",29,27.4761541262269,22.0185574737843,"Good",NA,NA,NA
"FID6",7,5,6,2021-11-13,"Fdi","A",30,47.8549111057073,25.5444791044574,"Fair",NA,NA,NA
"FID6",7,6,6,2021-11-13,"Fdi","A",31,86.1893984936178,66.5218611697201,"Fair",NA,NA,NA
"FID6",7,6,5,2021-11-13,"Fdi","A",32,39.3620461374521,49.795726950746,"Good",NA,NA,NA
"FID6",7,6,4,2021-11-13,"Fdi","A",33,31.3842707108706,36.8824669418391,"Good",NA,NA,NA
"FID6",7,6,3,2021-11-13,"Fdi","A",34,31.4084306247532,12.0425356773194,"Good",NA,NA,NA
"FID6",7,6,2,2021-11-13,"Fdi","A",35,28.7178329173476,22.7116077139508,"Good",NA,NA,NA
"FID6",7,6,1,2021-11-13,"Fdi","A",36,22.0342192836106,55.9622405162081,"Good",NA,NA,NA
"FID6",8,1,1,2021-11-13,"Fdi","B",1,36.2535879090428,21.3749029866885,"Good",NA,NA,NA
"FID6",8,1,2,2021-11-13,"Fdi","B",2,61.8330931663513,25.1823517105076,"Good",NA,NA,NA
"FID6",8,1,3,2021-11-13,"Fdi","B",3,48.1754064001143,36.2489671944641,"Good",NA,NA,NA
"FID6",8,1,4,2021-11-13,"Fdi","B",4,NA,NA,"Missing",NA,NA,NA
"FID6",8,1,5,2021-11-13,"Fdi","B",5,49.8360656853765,9.59058930631727,"Dead",NA,NA,NA
"FID6",8,1,6,2021-11-13,"Fdi","B",6,74.8720242865384,49.3789456067607,"Good",NA,NA,NA
"FID6",8,2,6,2021-11-13,"Fdi","B",7,31.4326183833182,34.7041326060425,"Good",NA,NA,NA
"FID6",8,2,5,2021-11-13,"Fdi","B",8,69.1516241133213,22.6995059044566,"Fair",NA,NA,NA
"FID6",8,2,4,2021-11-13,"Fdi","B",9,21.1079412326217,33.4067798871547,"Good",NA,NA,NA
"FID6",8,2,3,2021-11-13,"Fdi","B",10,19.2633981127292,56.4792314239312,"Good",NA,NA,NA
"FID6",8,2,2,2021-11-13,"Fdi","B",11,76.3753698337823,23.1557256625965,"Fair",NA,NA,NA
"FID6",8,2,1,2021-11-13,"Fdi","B",12,52.1120891310275,39.2719853564631,"Fair",NA,NA,NA
"FID6",8,3,1,2021-11-13,"Fdi","B",13,NA,NA,"Missing",NA,NA,NA
"FID6",8,3,2,2021-11-13,"Fdi","B",14,51.7862549331039,29.5222622076981,"Good",NA,NA,NA
"FID6",8,3,3,2021-11-13,"Fdi","B",15,52.7367739509791,37.2714573296253,"Good",NA,NA,NA
"FID6",8,3,4,2021-11-13,"Fdi","B",16,79.9026015903801,61.4938779822551,"Good",NA,NA,NA
"FID6",8,3,5,2021-11-13,"Fdi","B",17,88.2069474644959,27.1628250656649,"Good",NA,NA,NA
"FID6",8,3,6,2021-11-13,"Fdi","B",18,77.4452997073531,23.3914557278622,"Good",NA,NA,NA
"FID6",8,4,6,2021-11-13,"Fdi","B",19,74.9311302825809,17.5290853297338,"Fair",NA,NA,NA
"FID6",8,4,5,2021-11-13,"Fdi","B",20,58.5472204741091,30.0514121395536,"Fair",NA,NA,NA
"FID6",8,4,4,2021-11-13,"Fdi","B",21,22.5208761356771,51.5267973982263,"Good",NA,NA,NA
"FID6",8,4,3,2021-11-13,"Fdi","B",22,44.5406305678189,56.8878050842322,"Good",NA,NA,NA
"FID6",8,4,2,2021-11-13,"Fdi","B",23,77.4125263988972,8.95882382872514,"Good",NA,NA,NA
"FID6",8,4,1,2021-11-13,"Fdi","B",24,44.6359951347113,65.9685343510937,"Fair",NA,NA,NA
"FID6",8,5,1,2021-11-13,"Fdi","B",25,NA,NA,"Missing",NA,NA,NA
"FID6",8,5,2,2021-11-13,"Fdi","B",26,38.6045231726021,56.2530899825506,"Good",NA,NA,NA
"FID6",8,5,3,2021-11-13,"Fdi","B",27,76.7865676973015,29.207728944486,"Good",NA,NA,NA
"FID6",8,5,4,2021-11-13,"Fdi","B",28,25.9485157784075,52.9370544345584,"Good",NA,NA,NA
"FID6",8,5,5,2021-11-13,"Fdi","B",29,60.6015536282212,28.3053303018678,"Fair",NA,NA,NA
"FID6",8,5,6,2021-11-13,"Fdi","B",30,64.622210053727,63.6739356257021,"Good",NA,NA,NA
"FID6",8,6,6,2021-11-13,"Fdi","B",31,87.8753676563501,36.1213526432402,"Dead",NA,NA,NA
"FID6",8,6,5,2021-11-13,"Fdi","B",32,NA,NA,"Missing",NA,NA,NA
"FID6",8,6,4,2021-11-13,"Fdi","B",33,54.6612842492759,42.3478970709257,"Good",NA,NA,NA
"FID6",8,6,3,2021-11-13,"Fdi","B",34,NA,NA,"Missing",NA,NA,NA
"FID6",8,6,2,2021-11-13,"Fdi","B",35,23.9820849336684,25.8055367507041,"Good",NA,NA,NA
"FID6",8,6,1,2021-11-13,"Fdi","B",36,NA,NA,"Missing",NA,NA,NA
"FID6",9,1,1,2021-11-13,"Fdi","C",1,60.4272342156619,9.26953736576252,"Good",NA,NA,NA
"FID6",9,1,2,2021-11-13,"Fdi","C",2,38.4438370764256,46.4347578282468,"Moribund",NA,NA,NA
"FID6",9,1,3,2021-11-13,"Fdi","C",3,49.9886663965881,55.7191392686218,"Good",NA,NA,NA
"FID6",9,1,4,2021-11-13,"Fdi","C",4,86.0510100033134,19.5204243697226,"Good",NA,NA,NA
"FID6",9,1,5,2021-11-13,"Fdi","C",5,73.3114629629999,61.0624686616939,"Good",NA,NA,NA
"FID6",9,1,6,2021-11-13,"Fdi","C",6,28.8090273030102,13.268050781684,"Good",NA,NA,NA
"FID6",9,2,6,2021-11-13,"Fdi","C",7,28.1287544388324,35.5994745064527,"Moribund",NA,NA,NA
"FID6",9,2,5,2021-11-13,"Fdi","C",8,NA,NA,"Missing",NA,NA,NA
"FID6",9,2,4,2021-11-13,"Fdi","C",9,87.0076463520527,52.2642307709903,"Fair",NA,NA,NA
"FID6",9,2,3,2021-11-13,"Fdi","C",10,47.301738454029,35.831366492901,"Good",NA,NA,NA
"FID6",9,2,2,2021-11-13,"Fdi","C",11,38.2149511054158,17.8747805559542,"Fair",NA,NA,NA
"FID6",9,2,1,2021-11-13,"Fdi","C",12,NA,NA,"Missing",NA,NA,NA
"FID6",9,3,1,2021-11-13,"Fdi","C",13,59.5363204199821,19.2181095981505,"Good",NA,NA,NA
"FID6",9,3,2,2021-11-13,"Fdi","C",14,46.6534920204431,62.9324173063505,"Good",NA,NA,NA
"FID6",9,3,3,2021-11-13,"Fdi","C",15,79.7231030166149,28.5611651514191,"Good",NA,NA,NA
"FID6",9,3,4,2021-11-13,"Fdi","C",16,42.7679241970181,60.731380229583,"Good",NA,NA,NA
"FID6",9,3,5,2021-11-13,"Fdi","C",17,78.74280199036,22.7931673799176,"Good",NA,NA,NA
"FID6",9,3,6,2021-11-13,"Fdi","C",18,71.6945560052991,57.1266246712767,"Moribund",NA,NA,NA
"FID6",9,4,6,2021-11-13,"Fdi","C",19,27.6047435514629,66.2071363851428,"Good",NA,NA,NA
"FID6",9,4,5,2021-11-13,"Fdi","C",20,49.527445435524,52.4626136342995,"Moribund",NA,NA,NA
"FID6",9,4,4,2021-11-13,"Fdi","C",21,29.1757719777524,63.6806676250417,"Good",NA,NA,NA
"FID6",9,4,3,2021-11-13,"Fdi","C",22,85.8009490482509,52.001642492367,"Good",NA,NA,NA
"FID6",9,4,2,2021-11-13,"Fdi","C",23,85.0951536912471,50.7074577198364,"Good",NA,NA,NA
"FID6",9,4,1,2021-11-13,"Fdi","C",24,NA,NA,"Missing",NA,NA,NA
"FID6",9,5,1,2021-11-13,"Fdi","C",25,42.5430557560176,15.2037114067934,"Good",NA,NA,NA
"FID6",9,5,2,2021-11-13,"Fdi","C",26,58.409166790545,51.9456476592459,"Good",NA,NA,NA
